unix,date,symbol,open,high,low,close,Volume XRP,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1670889600000,2022-12-13 00:00:00,XRP/USDD,0.3968,0.405,0.3853,0.4019,46471.65736311,117566.5538,22754.25337712,57529.9046,1308,0.395317077631354476
1670803200000,2022-12-12 00:00:00,XRP/USDD,0.3905,0.3981,0.3802,0.3966,51661.25080362,133411.1495,26043.87763233,67254.7873,1469,0.387271964061439626
1670716800000,2022-12-11 00:00:00,XRP/USDD,0.3962,0.4007,0.3864,0.3905,52015.94090043,131272.2546,27051.95930161,68271.3202,1400,0.396253661685516243
1670630400000,2022-12-10 00:00:00,XRP/USDD,0.3988,0.4003,0.394,0.3964,55751.67217376,140416.1111,26436.6435126,66581.8905,1381,0.397047207362871724
1670544000000,2022-12-09 00:00:00,XRP/USDD,0.4032,0.405,0.3938,0.3985,44224.44066128,110763.4655,21457.86062705,53745.7751,1142,0.399285673230034377
1670457600000,2022-12-08 00:00:00,XRP/USDD,0.392,0.4048,0.3912,0.4029,42603.99243339,107474.832,20505.22536137,51712.6363,1150,0.396423875215023269
1670371200000,2022-12-07 00:00:00,XRP/USDD,0.4006,0.4012,0.3843,0.3922,50658.58544329,129417.6214,25413.44617753,64944.9491,1330,0.391467354463476456
1670284800000,2022-12-06 00:00:00,XRP/USDD,0.3964,0.402,0.3884,0.4012,57580.5858172,146122.3423,29504.45723011,74838.8447,1540,0.394090441018381753
1670198400000,2022-12-05 00:00:00,XRP/USDD,0.3964,0.402,0.3888,0.3966,59936.31486104,150783.3911,29796.58818862,74915.5972,1625,0.397510058563716181
1670112000000,2022-12-04 00:00:00,XRP/USDD,0.3936,0.3983,0.3926,0.3962,69396.96984726,175237.9748,34566.92142962,87287.924,1885,0.396018252224128949
1670025600000,2022-12-03 00:00:00,XRP/USDD,0.4004,0.4029,0.3912,0.3939,69366.80786532,174519.678,33034.85258132,83104.3932,1937,0.397483324952521759
1669939200000,2022-12-02 00:00:00,XRP/USDD,0.403,0.405,0.3901,0.4005,68050.37329396,172133.0209,32928.62526307,83281.421,1909,0.395357499509332559
1669852800000,2022-12-01 00:00:00,XRP/USDD,0.4125,0.4134,0.3976,0.4028,69308.39895428,171583.9086,33632.12688809,83285.4702,1932,0.403948576450909721
1669766400000,2022-11-30 00:00:00,XRP/USDD,0.4015,0.4158,0.3985,0.4124,63124.65912889,155366.0929,32431.80767938,79796.6983,1827,0.406328909692553709
1669680000000,2022-11-29 00:00:00,XRP/USDD,0.3929,0.4065,0.3868,0.4018,66851.57978762,169041.4674,35838.89743385,90551.9092,1812,0.395513650555373785
1669593600000,2022-11-28 00:00:00,XRP/USDD,0.4008,0.402,0.378,0.3934,76140.29130123,197162.4943,36882.36964561,95427.5248,1830,0.386227826834716895
1669507200000,2022-11-27 00:00:00,XRP/USDD,0.3994,0.4119,0.3989,0.402,71343.84889164,176294.2276,33101.23893134,81766.8208,1927,0.404701483199859419
1669420800000,2022-11-26 00:00:00,XRP/USDD,0.4108,0.4162,0.3979,0.3998,56238.97306365,138386.6692,28504.48436176,70078.2739,1931,0.406426779462337796
1669334400000,2022-11-25 00:00:00,XRP/USDD,0.4045,0.4244,0.3912,0.411,38650.25201221,95061.5262,19886.04681491,48876.3484,1900,0.406667938811214031
1669248000000,2022-11-24 00:00:00,XRP/USDD,0.3842,0.4071,0.3772,0.4053,35025.36667475,89723.7067,15088.48385178,38702.0091,1854,0.390576467208997837
1669161600000,2022-11-23 00:00:00,XRP/USDD,0.378,0.3849,0.3693,0.3844,32794.00934188,86526.7749,16164.41314669,42648.3114,1770,0.379025577854139475
1669075200000,2022-11-22 00:00:00,XRP/USDD,0.3697,0.3831,0.3508,0.3773,36795.23240598,100238.9239,17216.70879081,46867.6474,1795,0.367221778690975254
1668988800000,2022-11-21 00:00:00,XRP/USDD,0.3647,0.3721,0.3443,0.3672,35782.88923811,99674.9181,17961.07966015,49967.2024,1833,0.35904010926931931
1668902400000,2022-11-20 00:00:00,XRP/USDD,0.3879,0.4006,0.3621,0.3647,37459.56549026,97811.5555,18133.5795873,47304.4264,1994,0.383192682781434831
1668816000000,2022-11-19 00:00:00,XRP/USDD,0.387,0.3933,0.3737,0.388,35502.02505723,92417.4988,16935.30415797,44066.0695,2195,0.384160974394585646
1668729600000,2022-11-18 00:00:00,XRP/USDD,0.387,0.3935,0.3781,0.3873,34574.95843771,89486.8809,17446.74907566,45152.1904,1915,0.38638452463872872
1668643200000,2022-11-17 00:00:00,XRP/USDD,0.3816,0.3922,0.3741,0.3864,40000.18157349,104478.3589,20047.00479455,52354.2356,2292,0.382886355265583734
1668556800000,2022-11-16 00:00:00,XRP/USDD,0.3933,0.3967,0.3671,0.3804,40877.84068377,106743.3268,21087.68048761,55043.6386,2321,0.383064413551781451
1668470400000,2022-11-15 00:00:00,XRP/USDD,0.383,0.4029,0.3731,0.3926,38824.38949661,99723.6832,19274.54348649,49504.2378,2256,0.389399573943576263
1668384000000,2022-11-14 00:00:00,XRP/USDD,0.3474,0.3871,0.3291,0.3829,42442.46839442,121455.0425,16684.50308821,47149.7794,2403,0.349981659291159648
1668297600000,2022-11-13 00:00:00,XRP/USDD,0.3706,0.377,0.3402,0.3475,83562.1536182,227625.5525,42976.79720134,116996.1217,3887,0.36729082259416849
1668211200000,2022-11-12 00:00:00,XRP/USDD,0.3928,0.3928,0.3622,0.3705,236737.5995869,628680.7704,121587.06629547,322891.7867,8781,0.376631775718815644
1668124800000,2022-11-11 00:00:00,XRP/USDD,0.4068,0.4136,0.3734,0.3928,129245.24486735,332034.1232,62662.7250014,161121.4273,5227,0.389414192076831882
1668038400000,2022-11-10 00:00:00,XRP/USDD,0.3386,0.4496,0.3286,0.4067,125200.36811616,333565.7418,61997.65053981,165117.3132,4397,0.376252817155605261
1667952000000,2022-11-09 00:00:00,XRP/USDD,0.4095,0.4127,0.3259,0.3398,77864.29579502,215621.9673,30380.89675719,83343.7019,3376,0.362251301499829587
1667865600000,2022-11-08 00:00:00,XRP/USDD,0.4663,0.4899,0.3452,0.4098,203725.82899232,495118.2489,78427.61774178,180151.1778,9174,0.415705877227975611
1667779200000,2022-11-07 00:00:00,XRP/USDD,0.4733,0.4949,0.461,0.4666,133806.1058581,282978.5791,69946.47629197,147929.6044,7303,0.472879346973031305
1667692800000,2022-11-06 00:00:00,XRP/USDD,0.4957,0.5016,0.4715,0.4734,145332.25356484,296246.9427,76596.97299381,156094.7029,5888,0.490607368671888369
1667606400000,2022-11-05 00:00:00,XRP/USDD,0.5077,0.5121,0.4881,0.495,143179.9567047,286480.6817,75389.18096468,150794.0265,5717,0.499803488316118129
1667520000000,2022-11-04 00:00:00,XRP/USDD,0.4571,0.5121,0.4557,0.5077,154288.68949969,322642.1928,77391.43955269,161522.2843,6475,0.478931634028659392
1667433600000,2022-11-03 00:00:00,XRP/USDD,0.4522,0.4752,0.451,0.4575,176785.42577027,385888.706,88730.23996839,193692.0701,7213,0.45813044746198707
1667347200000,2022-11-02 00:00:00,XRP/USDD,0.466,0.4674,0.4462,0.4522,150110.61895822,327169.1759,67053.55791419,146114.9448,5216,0.458854519393911316
1667260800000,2022-11-01 00:00:00,XRP/USDD,0.4653,0.4697,0.456,0.4659,186253.60033914,402600.4943,89194.4059357,192770.2242,7357,0.462640704880365086
1667174400000,2022-10-31 00:00:00,XRP/USDD,0.4592,0.4684,0.4498,0.4657,212689.07841467,464886.922,98525.73626175,215170.4653,7369,0.457537952393270867
1667088000000,2022-10-30 00:00:00,XRP/USDD,0.4716,0.4752,0.455,0.4591,188198.84143809,404398.4604,91147.13679404,195777.2474,7264,0.465408865250892425
1667001600000,2022-10-29 00:00:00,XRP/USDD,0.4754,0.4862,0.462,0.4715,141590.6801266,299261.8136,65618.4006676,138630.68,5518,0.473151040642712868
1666915200000,2022-10-28 00:00:00,XRP/USDD,0.4656,0.4791,0.4565,0.4755,79076.48423978,169975.4426,39357.32648005,84569.2663,3468,0.46526326234629258
1666828800000,2022-10-27 00:00:00,XRP/USDD,0.4711,0.4937,0.4602,0.4627,151942.53016483,321251.4267,72898.76731279,154032.7906,6166,0.473005003333057792
1666742400000,2022-10-26 00:00:00,XRP/USDD,0.4636,0.4764,0.4557,0.4709,144222.12863468,309626.0295,68393.76615667,146766.6561,5403,0.465819481044626725
1666656000000,2022-10-25 00:00:00,XRP/USDD,0.4552,0.4739,0.4451,0.4613,84973.67811757,187301.2248,40141.18370044,88444.1469,3506,0.453753400253562052
1666569600000,2022-10-24 00:00:00,XRP/USDD,0.4705,0.473,0.4481,0.4544,184848.90476288,402733.931,92975.38365031,202601.2153,6811,0.459014892997207765
1666483200000,2022-10-23 00:00:00,XRP/USDD,0.4664,0.4763,0.451,0.4706,180089.82520256,389822.2858,92426.42787464,200033.8227,7282,0.462011935880455545
1666396800000,2022-10-22 00:00:00,XRP/USDD,0.4617,0.4717,0.4571,0.4665,210168.23400507,454373.5679,105869.87331777,228893.581,7964,0.462570147569099891
1666310400000,2022-10-21 00:00:00,XRP/USDD,0.4479,0.4622,0.426,0.4616,174354.26979885,388883.3784,89099.23002388,198665.3639,7146,0.448409055778710563
1666224000000,2022-10-20 00:00:00,XRP/USDD,0.4529,0.4651,0.4247,0.4483,168378.04637105,369420.9271,83115.39570735,182161.4116,6861,0.455967273905943844
1666137600000,2022-10-19 00:00:00,XRP/USDD,0.466,0.4669,0.4479,0.4514,168342.01736839,366969.2481,85475.01349654,186312.3185,7010,0.458755745464045743
1666051200000,2022-10-18 00:00:00,XRP/USDD,0.4792,0.4885,0.4515,0.4661,165337.39469961,351439.3457,83680.65099175,177868.9161,7088,0.470510573485720342
1665964800000,2022-10-17 00:00:00,XRP/USDD,0.4758,0.4852,0.4504,0.4791,87373.86941517,184326.5121,39751.36593802,83808.5195,3724,0.474064452845660418
1665878400000,2022-10-16 00:00:00,XRP/USDD,0.4816,0.4937,0.467,0.4768,140171.90895353,291373.3808,74153.31554606,154065.957,5544,0.481105115045316922
1665792000000,2022-10-15 00:00:00,XRP/USDD,0.4874,0.4941,0.4699,0.481,138192.33220701,285069.7753,70031.51571853,144444.4919,5763,0.484778805444543306
1665705600000,2022-10-14 00:00:00,XRP/USDD,0.4774,0.5121,0.4716,0.4893,161521.12302749,325666.0449,94016.55527979,189192.1648,5179,0.496064190685466206
1665619200000,2022-10-13 00:00:00,XRP/USDD,0.4884,0.5062,0.4337,0.4799,128660.38597704,274363.2744,60123.51297599,128309.7699,5313,0.469202633486613037
1665532800000,2022-10-12 00:00:00,XRP/USDD,0.4871,0.5061,0.4702,0.4891,173758.59897471,355561.8365,94560.38765757,193474.7831,6118,0.488704133766313924
1665446400000,2022-10-11 00:00:00,XRP/USDD,0.494,0.5113,0.4685,0.4961,168647.61042891,343334.926,78872.34027422,160567.2409,6835,0.491247314556955907
1665360000000,2022-10-10 00:00:00,XRP/USDD,0.5329,0.5484,0.4936,0.4936,98767.74230096,189719.7094,45831.19299042,88032.372,4230,0.520701964445808268
1665273600000,2022-10-09 00:00:00,XRP/USDD,0.5144,0.5441,0.4988,0.5316,149304.19862113,286114.184,70925.79302653,135884.7879,5940,0.52203578103391457
1665187200000,2022-10-08 00:00:00,XRP/USDD,0.5174,0.5466,0.4988,0.5168,118448.43923731,227943.6111,58382.18527136,112343.2713,4907,0.519670215577784889
1665100800000,2022-10-07 00:00:00,XRP/USDD,0.4856,0.5399,0.4801,0.5172,96635.97133294,194624.3978,49065.94904968,98855.404,4231,0.496828150424252961
1665014400000,2022-10-06 00:00:00,XRP/USDD,0.4887,0.5181,0.4734,0.496,145126.95249073,292479.3091,69490.45949245,140032.143,5062,0.496228025836211607
1664928000000,2022-10-05 00:00:00,XRP/USDD,0.4686,0.5098,0.4548,0.4888,121628.44497576,251697.6815,58417.21367761,120910.9248,5331,0.4833635974958468
1664841600000,2022-10-04 00:00:00,XRP/USDD,0.4651,0.4918,0.4345,0.4804,133134.28083737,283525.4719,67487.99449445,143640.8566,5515,0.469784430497368827
1664755200000,2022-10-03 00:00:00,XRP/USDD,0.4481,0.471,0.4214,0.4623,155718.29435951,346415.2991,75692.06111321,168195.8138,6977,0.449640512718086002
1664668800000,2022-10-02 00:00:00,XRP/USDD,0.4751,0.4909,0.4271,0.4398,143842.09235899,309912.0783,67127.2622112,144500.1398,5926,0.464298282565401662
1664582400000,2022-10-01 00:00:00,XRP/USDD,0.4764,0.4917,0.4541,0.4755,148526.97315587,312531.1503,73371.27547702,154341.3202,6076,0.475262582023712668
1664496000000,2022-09-30 00:00:00,XRP/USDD,0.4844,0.5141,0.4505,0.481,113667.78486273,235643.3198,50193.32769912,104028.7,4905,0.482454938009178775
1664409600000,2022-09-29 00:00:00,XRP/USDD,0.4501,0.5179,0.4166,0.4873,126621.15474883,284849.2947,62753.27071287,141423.3328,5873,0.445092828883346988
1664323200000,2022-09-28 00:00:00,XRP/USDD,0.4471,0.4705,0.4091,0.4511,140145.12064928,323929.4264,68320.05852375,157886.1297,6085,0.432832650223206141
1664236800000,2022-09-27 00:00:00,XRP/USDD,0.4684,0.493,0.4238,0.4476,88829.86750992,193694.0991,43368.10606503,94595.9919,4030,0.459096450415268293
1664150400000,2022-09-26 00:00:00,XRP/USDD,0.5004,0.5076,0.4374,0.4681,97146.4332024,205820.3733,46206.25719566,97903.4549,3831,0.472161928160149786
1664064000000,2022-09-25 00:00:00,XRP/USDD,0.4849,0.525,0.4669,0.4939,98120.17404209,197839.1115,49798.77481376,100380.5055,4067,0.496134406753197105
1663977600000,2022-09-24 00:00:00,XRP/USDD,0.5064,0.5328,0.4667,0.4894,106884.93590799,215981.1545,53631.3332329,108415.4343,4346,0.4950372681504264
1663891200000,2022-09-23 00:00:00,XRP/USDD,0.4844,0.5788,0.4377,0.5077,118351.66436571,237504.9376,58450.50623133,117254.0316,5306,0.499425898513322216
1663804800000,2022-09-22 00:00:00,XRP/USDD,0.3955,0.4999,0.384,0.4857,93976.37826421,212711.2038,52732.67530194,119598.5808,3748,0.443982896628960031
1663718400000,2022-09-21 00:00:00,XRP/USDD,0.4149,0.4313,0.3693,0.3969,172939.45728893,427828.5966,88566.82704778,219112.0147,4661,0.404376243863833048
1663632000000,2022-09-20 00:00:00,XRP/USDD,0.386,0.4264,0.3712,0.4103,265017.19565168,677592.0002,131053.72017116,335163.044,3685,0.391743116910573186
1663545600000,2022-09-19 00:00:00,XRP/USDD,0.3578,0.3941,0.3423,0.3859,235809.95107792,649471.0992,117656.48399664,324470.0544,3122,0.363734838602369263
1663459200000,2022-09-18 00:00:00,XRP/USDD,0.3769,0.4168,0.3536,0.3559,357682.49323266,943117.1266,180692.01800597,476004.8879,4841,0.379507428235570486
1663372800000,2022-09-17 00:00:00,XRP/USDD,0.3519,0.4053,0.3442,0.3759,199334.389328,549096.953,99739.56523949,274496.43,2337,0.363404805987050246
1663286400000,2022-09-16 00:00:00,XRP/USDD,0.328,0.364,0.3225,0.3562,158048.00936385,472494.1171,82766.09199808,247232.6649,2624,0.334745709319290277
1663200000000,2022-09-15 00:00:00,XRP/USDD,0.3418,0.3435,0.3253,0.3283,134761.18943108,401833.6658,65240.37208544,194558.1867,1958,0.335454349862631448
1663113600000,2022-09-14 00:00:00,XRP/USDD,0.3329,0.3446,0.3322,0.343,74249.80606874,220390.2431,37529.87142073,111393.9263,1010,0.336914821469805519
1663027200000,2022-09-13 00:00:00,XRP/USDD,0.3585,0.3585,0.3323,0.333,180493.91337443,519378.6196,87486.26054124,251904.4347,2695,0.347708222240717117
1662940800000,2022-09-12 00:00:00,XRP/USDD,0.3557,0.3605,0.3483,0.3587,150959.62576983,425874.808,79403.85103946,223965.3416,1835,0.354486792938719921
1662854400000,2022-09-11 00:00:00,XRP/USDD,0.3589,0.3599,0.35,0.3553,121800.69114802,342377.3876,60019.07155172,168689.1212,1270,0.355753899339998098
1662768000000,2022-09-10 00:00:00,XRP/USDD,0.356,0.3641,0.3457,0.358,229178.46983521,643762.2262,130439.11926686,366605.8975,3215,0.356008960829102456
1662681600000,2022-09-09 00:00:00,XRP/USDD,0.3418,0.3598,0.3391,0.3577,213369.61625328,613213.6094,111172.10209305,319357.6726,2673,0.348001265973908074
1662595200000,2022-09-08 00:00:00,XRP/USDD,0.337,0.3434,0.3256,0.3417,199502.35731016,596621.665,102948.58038597,307799.3538,2794,0.33441458995387775
1662508800000,2022-09-07 00:00:00,XRP/USDD,0.3218,0.3384,0.3135,0.3379,255855.70713334,788522.2832,129107.30087919,397914.7953,3725,0.324594632736746285
1662422400000,2022-09-06 00:00:00,XRP/USDD,0.3347,0.3453,0.3209,0.3217,227956.74952976,684191.6983,113660.94739716,341067.6345,3289,0.333251569308589638
1662336000000,2022-09-05 00:00:00,XRP/USDD,0.3315,0.334,0.3238,0.3331,137846.00617419,417589.5262,67920.74298219,205769.6348,1850,0.330111833004985434
1662249600000,2022-09-04 00:00:00,XRP/USDD,0.3319,0.3345,0.3282,0.3314,240922.19212995,728362.1424,117814.4013351,356174.208,4006,0.330774602880006618
1662163200000,2022-09-03 00:00:00,XRP/USDD,0.3302,0.3398,0.3211,0.3295,74086.13746257,225211.1094,37130.95324034,112881.4587,1202,0.32896630908221507
1662076800000,2022-09-02 00:00:00,XRP/USDD,0.3206,0.3391,0.3203,0.3318,55647.59074516,170010.275,24478.57673647,74831.1725,793,0.32732914173791818
1661990400000,2022-09-01 00:00:00,XRP/USDD,0.3272,0.3327,0.3063,0.327,237496.66310989,729512.2247,116919.62766165,359122.5567,4055,0.325562933010056231
1661904000000,2022-08-31 00:00:00,XRP/USDD,0.3275,0.3356,0.3025,0.3286,414257.38320736,1253302.3941,209268.82741335,633071.8713,4914,0.330546255204470257
1661817600000,2022-08-30 00:00:00,XRP/USDD,0.3338,0.3393,0.2716,0.3262,481980.90599452,1463363.3427,240898.34818162,731234.7714,4737,0.329418805325609157
1661731200000,2022-08-29 00:00:00,XRP/USDD,0.3234,0.3334,0.0066,0.3325,378456.20962679,1175411.5337,182797.87674279,567074.957,2916,0.322482053887301902
1661644800000,2022-08-28 00:00:00,XRP/USDD,0.3346,0.3408,0.3219,0.322,684848.04720223,2047757.7767,342138.95060969,1023054.0432,5700,0.334443758738820624
1661558400000,2022-08-27 00:00:00,XRP/USDD,0.339,0.3434,0.3157,0.3345,571992.95944786,1705955.4251,293324.00387321,874882.9734,5024,0.335297474080762727
1661472000000,2022-08-26 00:00:00,XRP/USDD,0.3491,0.3694,0.332,0.3389,381268.79374063,1096635.6561,199540.5551769,573818.6713,4066,0.347817588285855784
1661385600000,2022-08-25 00:00:00,XRP/USDD,0.3484,0.3549,0.3405,0.3492,317826.77864711,916303.251,163901.37100214,472662.731,4334,0.346866164645565115
1661299200000,2022-08-24 00:00:00,XRP/USDD,0.3467,0.3544,0.3344,0.3484,19363.20673397,56202.0156,9596.87698767,27875.3306,3993,0.344560740281424638
1661212800000,2022-08-23 00:00:00,XRP/USDD,0.3474,0.3479,0.3312,0.3469,22953.49066807,67171.1031,11634.19639618,34078.0644,4366,0.341764099938712716
1661126400000,2022-08-22 00:00:00,XRP/USDD,0.3435,0.3478,0.3311,0.3429,20650.70381875,61053.7121,10135.85514882,29993.0666,4311,0.338274174230667041
1661040000000,2022-08-21 00:00:00,XRP/USDD,0.339,0.3498,0.3317,0.3432,164503.53263552,482313.9537,83397.72818286,244651.3987,6737,0.3411037296596278
1660953600000,2022-08-20 00:00:00,XRP/USDD,0.3346,0.3478,0.3311,0.3365,923805.68249908,2720064.676,447171.37749645,1317549.183,8541,0.339651225085297059
1660867200000,2022-08-19 00:00:00,XRP/USDD,0.3675,0.3756,0.3311,0.334,902693.46924859,2622095.9171,454078.95625573,1318935.7078,8325,0.344557451122569443
1660780800000,2022-08-18 00:00:00,XRP/USDD,0.3797,0.3834,0.3574,0.3704,821267.44126184,2182704.8689,408648.39049545,1086616.2083,8022,0.376284987736295314
1660694400000,2022-08-17 00:00:00,XRP/USDD,0.3813,0.3955,0.3605,0.3807,286500.84907881,758184.5658,143413.82340599,379790.9184,3333,0.37791398377351445
1660608000000,2022-08-16 00:00:00,XRP/USDD,0.3771,0.3828,0.3598,0.3743,428389.56775706,1143454.6656,211139.57688876,563632.6809,3749,0.374655507129727205
1660521600000,2022-08-15 00:00:00,XRP/USDD,0.3758,0.3897,0.3531,0.3768,381479.2091009,1006429.0121,193622.23851843,510854.1516,3852,0.379088462061780856
1660435200000,2022-08-14 00:00:00,XRP/USDD,0.3775,0.3969,0.3709,0.376,803944.1013854,2099815.1584,405063.33951714,1058010.7983,9508,0.382911527651035455
1660348800000,2022-08-13 00:00:00,XRP/USDD,0.3792,0.3917,0.3708,0.3775,1048336.3882189,2755981.1707,519048.90001341,1364909.486,9027,0.380399759016261041
1660262400000,2022-08-12 00:00:00,XRP/USDD,0.3822,0.3831,0.3623,0.3809,1045444.81461628,2782121.5274,524308.85357651,1395674.0053,9356,0.375794091283597843
1660176000000,2022-08-11 00:00:00,XRP/USDD,0.3825,7.8545,0.3695,0.3823,987990.35797543,2592025.5411,491415.65840989,1290765.013,9001,0.386971223410026465
1660089600000,2022-08-10 00:00:00,XRP/USDD,0.3681,0.3888,0.3493,0.3824,897670.93396575,2423801.7711,455309.42815407,1230241.4391,8145,0.370527291092752843
1660003200000,2022-08-09 00:00:00,XRP/USDD,0.3792,0.3856,0.3502,0.3681,770817.09326198,2090884.7953,391280.44245083,1061588.5228,7361,0.368723059666565434
1659916800000,2022-08-08 00:00:00,XRP/USDD,0.371,0.3877,0.3583,0.3764,583834.77848914,1549904.1576,289170.82575874,767740.6756,6495,0.376741727736631021
1659830400000,2022-08-07 00:00:00,XRP/USDD,0.3726,0.3785,0.3615,0.3709,281431.59550629,755485.7619,146146.44930185,392408.9716,3050,0.372527654303274938
1659744000000,2022-08-06 00:00:00,XRP/USDD,0.3742,0.383,0.3663,0.3725,53989.64525214,144571.4188,25236.11320687,67609.6734,894,0.373459903461325021
1659657600000,2022-08-05 00:00:00,XRP/USDD,0.372,0.3827,0.3633,0.3742,249672.05276535,668614.3828,124156.95773159,332710.9575,2858,0.373437593774191982
1659571200000,2022-08-04 00:00:00,XRP/USDD,0.3722,0.3748,0.3622,0.3694,34702.0265984,94030.2369,15495.0362298,41997.1012,488,0.369071096705424558
1659484800000,2022-08-03 00:00:00,XRP/USDD,0.3656,0.39,0.3633,0.3691,39281.34587501,105916.7929,21018.61720471,56617.465,490,0.370920695877563154
1659398400000,2022-08-02 00:00:00,XRP/USDD,0.3749,0.3785,0.3663,0.3727,19849.02060455,53137.5825,9307.26069361,24923.5267,213,0.373552806785970119
1659312000000,2022-08-01 00:00:00,XRP/USDD,0.38037603,0.38037604,0.37876664,0.37930309,200.50330687,527.91697665,0,0,0,0.37980083
1659225600000,2022-07-31 00:00:00,XRP/USDD,0.38757383,0.40044373,0.37372365,0.3809124,152540.52024561,391644.09616412,0,0,0,0.3894876
1659139200000,2022-07-30 00:00:00,XRP/USDD,0.36504364,0.41120439,0.35543422,0.38757393,141952.80235714,368986.1988192,0,0,0,0.38471033
1659052800000,2022-07-29 00:00:00,XRP/USDD,0.37558086,0.38194243,0.3570926,0.36504364,188902.50113389,510381.32412117,0,0,0,0.37012032
1658966400000,2022-07-28 00:00:00,XRP/USDD,0.35902464,0.38222687,0.34582804,0.37431156,163278.63670518,453392.9136842,0,0,0,0.36012613
1658880000000,2022-07-27 00:00:00,XRP/USDD,0.33911255,0.36401919,0.3301,0.35902463,165998.24819971,484644.40875283,0,0,0,0.34251555
1658793600000,2022-07-26 00:00:00,XRP/USDD,0.33597838,0.34296774,0.32510006,0.33716548,192329.93834684,579984.49715876,0,0,0,0.3316122
1658707200000,2022-07-25 00:00:00,XRP/USDD,0.36082265,0.36363342,0.33597817,0.33685187,168966.60748893,487207.73244566,0,0,0,0.34680608
1658620800000,2022-07-24 00:00:00,XRP/USDD,0.36056831,0.36895256,0.35301809,0.35948504,140819.10717414,388444.73923768,0,0,0,0.3625203
1658534400000,2022-07-23 00:00:00,XRP/USDD,0.359816,0.36598437,0.34423002,0.36075996,150266.12338546,421439.78682379,0,0,0,0.35655419
1658448000000,2022-07-22 00:00:00,XRP/USDD,0.36848662,0.3761169,0.35129315,0.35981601,158415.7698556,435649.39833168,0,0,0,0.36363132
1658361600000,2022-07-21 00:00:00,XRP/USDD,0.3639283,0.37052099,0.3459555,0.36764236,195856.9988273,542869.4609775,0,0,0,0.36078102
1658275200000,2022-07-20 00:00:00,XRP/USDD,0.37444478,0.38879005,0.35433929,0.36374387,192088.95244834,515833.40400399,0,0,0,0.37238564
1658188800000,2022-07-19 00:00:00,XRP/USDD,0.36803978,0.37682257,0.34861056,0.37444472,190690.55258298,522995.76056482,0,0,0,0.36461204
1658102400000,2022-07-18 00:00:00,XRP/USDD,0.34420652,0.37569942,0.34230651,0.36803978,190365.95549206,527209.27881391,0,0,0,0.36108233
1658016000000,2022-07-17 00:00:00,XRP/USDD,0.3531451,0.36354968,0.34161991,0.34420651,157596.45936586,447951.94031367,0,0,0,0.35181555
1657929600000,2022-07-16 00:00:00,XRP/USDD,0.3345395,0.35900976,0.33051868,0.35128667,151951.38805126,441595.58370477,0,0,0,0.34409625
1657843200000,2022-07-15 00:00:00,XRP/USDD,0.33337261,0.35211504,0.32394751,0.33398287,147888.56552491,438603.39884211,0,0,0,0.33718061
1657756800000,2022-07-14 00:00:00,XRP/USDD,0.32381905,0.33692563,0.31060001,0.33415416,152586.33596984,472609.91484787,0,0,0,0.32285893
1657670400000,2022-07-13 00:00:00,XRP/USDD,0.31237186,0.33008634,0.30310477,0.32402891,162567.37341273,513074.87762121,0,0,0,0.31684921
1657584000000,2022-07-12 00:00:00,XRP/USDD,0.31674775,0.32134518,0.30349055,0.31237187,165321.71401857,527671.18589393,0,0,0,0.31330441
1657497600000,2022-07-11 00:00:00,XRP/USDD,0.3272709,0.33368808,0.30772255,0.31555021,188960.61636692,583043.37810647,0,0,0,0.32409358
1657411200000,2022-07-10 00:00:00,XRP/USDD,0.34723345,0.34967912,0.31826606,0.32781916,188581.42234586,563177.62370071,0,0,0,0.33485247
1657324800000,2022-07-09 00:00:00,XRP/USDD,0.34372331,0.3516961,0.33400282,0.34307372,204955.59613665,593726.3677932,0,0,0,0.34520211
1657238400000,2022-07-08 00:00:00,XRP/USDD,0.34453895,0.36542003,0.31520011,0.34188243,204631.70645992,588420.84436653,0,0,0,0.3477642
1657152000000,2022-07-07 00:00:00,XRP/USDD,0.33507934,0.35129134,0.32605257,0.34645781,137132.17984358,406501.72330759,0,0,0,0.3373471
1657065600000,2022-07-06 00:00:00,XRP/USDD,0.32688907,0.34065988,0.31595416,0.33419825,192698.09436365,589561.93363939,0,0,0,0.32684962
1656979200000,2022-07-05 00:00:00,XRP/USDD,0.33089788,0.33680596,0.31520006,0.32885082,189069.37485807,581874.26097861,0,0,0,0.32493166
1656892800000,2022-07-04 00:00:00,XRP/USDD,0.32336295,0.33846754,0.31697252,0.33089789,190150.44871103,586390.09625382,0,0,0,0.32427295
1656806400000,2022-07-03 00:00:00,XRP/USDD,0.3180249,0.33298,0.31210007,0.32456977,151697.89569062,478713.49748198,0,0,0,0.3168866
1656720000000,2022-07-02 00:00:00,XRP/USDD,0.3170149,0.31999994,0.31210001,0.31605002,155305.88900294,491939.92079771,0,0,0,0.31570092
1656633600000,2022-07-01 00:00:00,XRP/USDD,0.33503195,0.33825325,0.30367251,0.31588073,183773.04734804,575809.44393627,0,0,0,0.31915601
1656547200000,2022-06-30 00:00:00,XRP/USDD,0.33655453,0.33833383,0.30095297,0.33333837,167278.66122459,523389.64800142,0,0,0,0.31960636
1656460800000,2022-06-29 00:00:00,XRP/USDD,0.34067577,0.34885252,0.31828319,0.33291104,186182.63697011,559242.30527623,0,0,0,0.33291944
